"Entity Name","Alternative Form of Name","Project ID","LOD ID","Entity Location","Entity Location - Object ID",Entity_Acronym,"[Related Entity] Sub-Object ID","[Related Entity] Sub Entity","[Related Entity] Sub Entity - Object ID","[Related Entity] Main Entity","[Related Entity] Main Entity - Object ID","[Related Entity] Affiliated Entity","[Related Entity] Affiliated Entity - Object ID","[Located] Sub-Object ID","[Located] Location Reference","[Located] Location Reference - Object ID","[Located] Geometry","[Located] Located"
"SW [Solidarność Walcząca ?]|SW [Solidarność Walcząca]",,01321,,,,,16408416,,,,,,,16406703,,,,"S. l.|s. l."
"SWN-Społeczne Wydawnictwo Niezależne",,01322,,,,,16408417,,,,,,,16406704,,,,Warszawa
"Swobodna Grupa Wydawnicza",,01323,,,,,16408418,,,,,,,16406705,,,,"s. l."
Sygnały,,01324,,,,,16408419,,,,,,,16406706,,,,"S. l."
"Sympozjon B",,01325,,,,,16408420,,,,,,,16406707,,,,Kraków
Syzyf,,01326,,,,,16408421,,,,,,,16406708,,,,"s. l.|Poznań"
Sz.O.W.,,01327,,,,,16408422,,,,,,,16406709,,,,Kraków
Szaniec,,01328,,,,,16408423,,,,,,,16406710,,,,Łódź
Szansa,,01329,,,,,16408424,,,,,,,16406711,,,,"s. l.|Warszawa"
"Szczecińska Oficyna ""Solidarność""|Szczecińska Oficyna Solidarność",,01330,,,,,16408425,,,,,,,16406712,,,,Szczecin
"Szczep 313-tych ""Niebieskich"" Warszawskich Drużyn Harcerskich i Zuchowych",,01331,,,,,16408426,,,,,,,16406713,,,,Warszawa
"Szpak Wiosenny",,01332,,,,,16408427,,,,,,,16406714,,,,"s. l."
"SZSP (Socialistický svaz studentů Polska)",,01333,,,,,16408428,,,,,,,,,,,
Ścigana,,01334,,,,,16408429,,,,,,,16406715,,,,"s. l.|Lub."
Ślad,,01335,,,,,16408430,,,,,,,16406716,,,,Warszawa
"Śląska Agencja Wydawnicza",,01336,,,,,16408431,,,,,,,16406717,,,,Katowice
"Środowiska Twórcze Wybrzeża",,01337,,,,,16408432,,,,,,,16406718,,,,Gdańsk
Świadectwa,,01338,,,,,16408433,,,,,,,16406719,,,,Łódź
Świadectwo,,01339,,,,,16408434,,,,,,,16406720,,,,"S. l."
Świt,,01340,,,,,16408435,,,,,,,16406721,,,,Warszawa
Świt,,01341,,,,,16408436,,,,,,,16406722,,,,Wrocław
Świt,,01342,,,,,16408437,,,,,,,16406723,,,,Kraków
"Świt Niepodległości",,01343,,,,,16408438,,,,,,,16406724,,,,Warszawa
"Tajna Komisja Zakładowa",,01344,,,,,16408439,,,,,,,16406725,,,,Siedlce
"Tajne Wydaw. Oświatowe|Tajne Wydaw. Oświatowe ""Świadectwa""",,01345,,,,,16408440,,,,,,,16406726,,,,Łódź
"Tajne Wydaw. Polskie Wydaw. im. Jerzego Łojka",,01346,,,,,16408441,,,,,,,16406727,,,,Warszawa
"Tajne Zakłady Wydawnicze - Drukarnia nr 1 im[ienia] gen[erała] Leopolda Okulickiego|Tajne Zakłady Wydawnicze. D1 im. gen. Leopolda Okulickiego",,01347,,,,,16408442,,,,,,,16406728,,,,Warszawa|Warsz.
"Tajny Tymczasowy Regionalny Zarząd NSZZ [Niezależnego Samorządnego Związku Zawodowego] ""Solidarność"" Ziemi Łódzkiej",,01348,,,,,16408443,,,,,,,16406729,,,,Łódź
"Tarnowska Oficyna Wydawnicza",,01349,,,,,16408444,,,,,,,16406730,,,,Tarnów
"Teatr 77",,01350,,,,,16408445,,,,,,,,,,,
"Teatr Cricot 2",,01351,,,,,16408446,,,,,,,,,,,
"Teatr Narodowy (Varšava, Polsko)",,01352,,,,,16408447,,,,,,,,,,,
"Teatr Polski w Warszawie",,01353,,,,,16408448,,,,,,,,,,,
"Teatr Powszechny im. Z. Huebnera (do 1989: Teatr Powszechny) w Warszawie",,01354,,,,,16408449,,,,,,,,,,,
Tekst,,01355,,,,,16408450,,,,,,,16406731,,,,Poznań
"Terenowy Komitet Oporu ""Solidarność""",,01356,,,,,16408451,,,,,,,16406732,,,,"s. l."
"Terenowy Komitet Oporu ""Solidarność"". Region Mazowsze",,01357,,,,,16408452,,,,,,,16406733,,,,"s. l."
"Text Atu",,01358,,,,,16408453,,,,,,,16406734,,,,"S. l."
"The New Republic",,01359,,,,,16408454,,,,,,,,,,,
"TKK ""S"" RS",,01360,,,,,16408455,,,,,,,16406735,,,,"S. l."
"TKKZ [Tymczasowa Komisja Kontroli Związkowej]",,01361,,,,,16408456,,,,,,,16406736,,,,Katowice
TKS,,01362,,,,,16408457,,,,,,,16406737,,,,"s. l."
"TKZ ""S"" ZM [Tymczasowa Komisja Zakładowa ""Solidarność"" Zakładów Mechanicznych ] ""Nowotko""",,01363,,,,,16408458,,,,,,,16406738,,,,Warszawa
"TKZ NSZZ [Tymczasowa Komisja Zakładowa Niezależnego Samorządnego Związku Zawodowego] Solidarność przy MPK [Miejskim Przedsiębiorstwie Komunikacyjnym]",,01364,,,,,16408459,,,,,,,16406739,,,,Łódź
"TKZ NZSS ""Solidarność"" przy 2 NTK [i] Zak[ładach] Met[alowych] H. Cegielskiego",,01365,,,,,16408460,,,,,,,16406740,,,,Poznań
TM,,01366,,,,,16408461,,,,,,,16406741,,,,Warszawa
TNOiK,,01367,,,,,16408462,,,,,,,16406742,,,,"Warsz.|s. l."
to,,01368,,,,,16408463,,,,,,,16406743,,,,Toruń
TO,,01369,,,,,16408464,,,,,,,16406744,,,,Toruń
"Together - Labyrinth of the World and Paradise of the Heart (projekt)",,01370,,,,,16408465,,,,,,,,,,,
"TON [Toruńska Oficyna Niezależnych]|TON [Toruńska Oficyna Niezależnych W[arsza]wa Niezależna Oficyna Wydawnicza ""Nowa""",,01371,,,,,16408466,,,,,,,16406745,,,,Toruń
"Toruński Informator Solidarności",,01372,,,,,16408467,,,,,,,16406746,,,,Tor.
"Toruński Komitet Obrony Więzionych za Przekonania",,01373,,,,,16408468,,,,,,,16406747,,,,Toruń
TOW,,01374,,,,,16408469,,,,,,,16406748,,,,Tar.
"Towarzystwo Kursów Naukowych",,01375,,,,,16408470,,,,,,,,,,,
"Towarzystwo Literackie im. Adama Mickiewicza",,01376,,,,,16408471,,,,,,,,,,,
"Towarzystwo Oświaty Niezależnej",,01377,,,,,16408472,,,,,,,16406749,,,,"Łódź|Łódź Poznań [etc.]"
"TPKZ NSZZ [Niezależny Samorządny Związek Zawodowy] ""Solidarność""",,01378,,,,,16408473,,,,,,,16406750,,,,"S. l."
Transet,,01379,,,,,16408474,,,,,,,16406751,,,,Warszawa
"Troska o Życie",,01380,,,,,16408475,,,,,,,16406752,,,,Warszawa
"Troska o Życie""",,01381,,,,,16408476,,,,,,,16406753,,,,Warszawa
"Trybuna brudu (hudební skupina)",,01382,,,,,16408477,,,,,,,,,,,
"Trybuna Ludu Podziemnego",,01383,,,,,16408478,,,,,,,16406754,,,,Łódź
"Trzeci Obieg",,01384,,,,,16408479,,,,,,,16406755,,,,Kraków
"Tu i Teraz",,01385,,,,,16408480,,,,,,,16406756,,,,Warszawa
"TUR|TUR - Towarzystwo Uniwersytetu Robotniczego|TUR [Towarzystwa Uniwersytetu Robotniczego]|TUR [Towarzystwo Uniwersytetu Robotniczego]",,01386,,,,,16408481,,,,,,,16406757,,,,Warszawa
Turysta,,01387,,,,,16408482,,,,,,,16406758,,,,"S. l."
TW,,01388,,,,,16408483,,,,,,,16406759,,,,Warszawa
"TWP-[Tajne Wydaw. Polskie]",,01389,,,,,16408484,,,,,,,16406760,,,,"S. l."
"Tygodnik Mazowsze",,01390,,,,,16408485,,,,,,,16406761,,,,Warszawa
"Tygodnik Wojenny",,01391,,,,,16408486,,,,,,,16406762,,,,Warszawa
"Tymczasowa Komisja Koordynacyjna",,01392,,,,,16408487,,,,,,,,,,,
"Tymczasowy Zarząd Regionu Wielkopolska NSZZ [Niezależnego Samorządnego Związku Zawodowego] Solidarność",,01393,,,,,16408488,,,,,,,16406763,,,,Poznań
TZR,,01394,,,,,16408489,,,,,,,16406764,,,,Gdań.
U,,01395,,,,,16408490,,,,,,,16406765,,,,Warszawa
UJ,,01396,,,,,16408491,,,,,,,16406766,,,,Krak.
UNH,,01397,,,,,16408492,,,,,,,16406767,,,,Białystok
UNH,,01398,,,,,16408493,,,,,,,16406768,,,,Warszawa
UNH,,01399,,,,,16408494,,,,,,,16406769,,,,Wrocław
UNH,,01400,,,,,16408495,,,,,,,16406770,,,,Kraków
UNH,,01401,,,,,16408496,,,,,,,16406771,,,,Poznań
UNH,,01402,,,,,16408497,,,,,,,16406772,,,,Gdańsk
"UNH|Unia Nowoczesnego Humanizmu|Unia nowoczesnego Humanizmu|Unia Nowoczesnego Humanizmu Wrocław ""Vist"" Oficyna Wydawnicza NZS UWr. [Niezależnego Zrzeszenia Studentów Uniwersytetu Wrocławskiego]",,01403,,,,,16408498,,,,,,,16406773,,,,"Warszawa|Wrocław Warszawa|Warszawa Wrocław [etc.]"
Unia,,01404,,,,,16408499,,,,,,,16406774,,,,Warszawa
Unia,,01405,,,,,16408500,,,,,,,16406775,,,,Wrocław
"Unia Nowoczesnego Humanizmu",,01406,,,,,16408501,,,,,,,16406776,,,,Białystok
"Unia Nowoczesnego Humanizmu",,01407,,,,,16408502,,,,,,,16406777,,,,Warszawa
"Unia Nowoczesnego Humanizmu",,01408,,,,,16408503,,,,,,,16406778,,,,Wrocław
"Unia Nowoczesnego Humanizmu",,01409,,,,,16408504,,,,,,,16406779,,,,Oława
"Unia Nowoczesnego Humanizmu",,01410,,,,,16408505,,,,,,,,,,,
"Unia Polityki Realnej",,01411,,,,,16408506,,,,,,,,,,,
"Unijazz (sdružení)",,01412,,,,,16408507,,,,,,,,,,,
Universitas,,01413,,,,,16408508,,,,,,,16406780,,,,Wrocław
"Uniwersytet im. Adama Mickiewicza w Poznaniu",,01414,,,,,16408509,,,,,,,,,,,
"Uniwersytet Ludowy ""Solidarność""",,01415,,,,,16408510,,,,,,,16406781,,,,"S. l."
"Uniwersytet w Tuluzie",,01416,,,,,16408511,,,,,,,,,,,
"Uniwersytet Warszawski",,01417,,,,,16408512,,,,,,,16406782,,,,Warszawa
"Uniwersytet Warszawski",,01418,,,,,16408513,,,,,,,,,,,
"Uniwersytet Warszawski ""Sowa""|Uniwersytet Warszawski Studencka Oficyna Wydawnicza ""Sowa""",,01419,,,,,16408514,,,,,,,16406783,,,,Warszawa
"Uniwersytet Wrocławski",,01420,,,,,16408515,,,,,,,,,,,
"UOW [Uczniowska Oficyna Wydawnicza] ""Brzask""",,01421,,,,,16408516,,,,,,,16406784,,,,Warszawa
Urania,,01422,,,,,16408517,,,,,,,16406785,,,,"S. l."
Ursus,,01423,,,,,16408518,,,,,,,16406786,,,,Ursus
"UW|UW [Uniwersytet Warszawski]",,01424,,,,,16408519,,,,,,,16406787,,,,Warsz.|Warszawa
V,,01425,,,,,16408520,,,,,,,16406788,,,,Warszawa
V,,01426,,,,,16408521,,,,,,,16406789,,,,Kraków
V,,01427,,,,,16408522,,,,,,,16406790,,,,"s. n."
Vacat,,01428,,,,,16408523,,,,,,,16406791,,,,Gdańsk
Vademecum,,01429,,,,,16408524,,,,,,,16406792,,,,Szczecin
Vademecum,,01430,,,,,16408525,,,,,,,16406793,,,,Lublin
Vademecum,,01431,,,,,16408526,,,,,,,16406794,,,,Kraków
"Varšavská smlouva (organizace)",,01432,,,,,16408527,,,,,,,,,,,
Verba,,01433,,,,,16408528,,,,,,,16406795,,,,"Chotomów|s. l."
Verte,,01434,,,,,16408529,,,,,,,16406796,,,,Warszawa
Veto,,01435,,,,,16408530,,,,,,,16406797,,,,Poznań
Veto-Solidarność,,01436,,,,,16408531,,,,,,,16406798,,,,Poznań
Victoria,,01437,,,,,16408532,,,,,,,16406799,,,,Warszawa
Victoria,,01438,,,,,16408533,,,,,,,16406800,,,,Gdańsk
Victoria|Viktoria,,01439,,,,,16408534,,,,,,,16406801,,,,Wrocław
Vis,,01440,,,,,16408535,,,,,,,16406802,,,,Warszawa
"VIS - ""Spojrzenie na ...""",,01441,,,,,16408536,,,,,,,16406803,,,,Warszawa
Vist,,01442,,,,,16408537,,,,,,,16406804,,,,Wrocław
"Votum Separatum et Periculum",,01443,,,,,16408538,,,,,,,16406805,,,,Warszawa
VS,,01444,,,,,16408539,,,,,,,16406806,,,,"S. l."
"Výbor na obranu nespravedlivě stíhaných",,01445,,,,,16408540,,,,,,,,,,,
"Výbor sebeobrany společnosti KOR|Výbor společenské sebeobrany ""KOR""",,01446,,,,,16408541,,,,,,,,,,,
W,,01447,,,,,16408542,,,,,,,16406807,,,,Warszawa
W,,01448,,,,,16408543,,,,,,,16406808,,,,Kraków
"W Okopach",,01449,,,,,16408544,,,,,,,16406809,,,,Warszawa
"W Służbie Boga i Ojczyzny",,01450,,,,,16408545,,,,,,,16406810,,,,Poznań
"W. Markowski",,01451,,,,,16408546,,,,,,,16406811,,,,Bytom
"W[ydaw.] S[połeczne] ""Kos""",,01452,,,,,16408547,,,,,,,16406812,,,,Warszawa
"WAGO|WAGO [Wydawnictwo Akademickiej Grupy Oporu]",,01453,,,,,16408548,,,,,,,16406813,,,,Gliw.|Gliwice
"Warszawska Oficyna Narodowa",,01454,,,,,16408549,,,,,,,16406814,,,,Warszawa
"Warszawskie Wydaw. Historyczne",,01455,,,,,16408550,,,,,,,16406815,,,,Warszawa
Warsztaty,,01456,,,,,16408551,,,,,,,16406816,,,,Warszawa
WE,,01457,,,,,16408552,,,,,,,16406817,,,,"S. l."
Wega,,01458,,,,,16408553,,,,,,,16406818,,,,Warszawa
Wektor,,01459,,,,,16408554,,,,,,,16406819,,,,Wrocław
Wektory,,01460,,,,,16408555,,,,,,,16406820,,,,Wrocław
Wena,,01461,,,,,16408556,,,,,,,16406821,,,,Lublin
Wers,,01462,,,,,16408557,,,,,,,16406822,,,,"Warszawa|Warszawa Wrocław"
Wers,,01463,,,,,16408558,,,,,,,16406823,,,,"Warszawa, Wrocław"
"Węgierski PEN-Club",,01464,,,,,16408559,,,,,,,,,,,
Węzeł,,01465,,,,,16408560,,,,,,,16406824,,,,Gdańsk
WG,,01466,,,,,16408561,,,,,,,16406825,,,,Gdań.
"Wiara i Wolność",,01467,,,,,16408562,,,,,,,16406826,,,,Warszawa
Wiedza,,01468,,,,,16408563,,,,,,,16406827,,,,Warszawa
Wiek,,01469,,,,,16408564,,,,,,,16406828,,,,Kraków
"Wielkopolska Inicjatywa Wydawnicza",,01470,,,,,16408565,,,,,,,16406829,,,,Poznań
"Wielkopolska Inicjatywa Wydawnicza|Wielkopolska Inicjatywa Wydawnicza - WIW",,01471,,,,,16408566,,,,,,,16406830,,,,Poznań
"Więź (časopis)",,01472,,,,,16408567,,,,,,,,,,,
"WiS wyd. we współpr. z Komitetem Kultury Niezależnej",,01473,,,,,16408568,,,,,,,16406831,,,,Warszawa
WiS|WIS,,01474,,,,,16408569,,,,,,,16406832,,,,Warszawa
Witryna,,01475,,,,,16408570,,,,,,,16406833,,,,Lublin
"Witrynka Literatów i Krytyków",,01476,,,,,16408571,,,,,,,16406834,,,,"Poznań Łódź|Poznań"
"Witrynka Literatów i Krytyków",,01477,,,,,16408572,,,,,,,16406835,,,,Poznań
"WIW [Wielkopolska Inicjatywa Wydawnicza]",,01478,,,,,16408573,,,,,,,16406836,,,,Poznań
WKOP,,01479,,,,,16408574,,,,,,,16406837,,,,Poznań
"WL [""Libertas",,01480,,,,,16408575,,,,,,,16406838,,,,Kraków
"WLiK - Witrynka Literatów i Krytyków",,01481,,,,,16408576,,,,,,,16406839,,,,Poznań
"WMN [Wydaw. Myśli Nieinternowanej]",,01482,,,,,16408577,,,,,,,16406840,,,,Kraków
WN,,01483,,,,,16408578,,,,,,,16406841,,,,Warszawa
"Wojenna Druk. Polowa",,01484,,,,,16408579,,,,,,,16406842,,,,"s. l."
"Wojenna Oficyna Wydawnicza",,01485,,,,,16408580,,,,,,,16406843,,,,Warszawa
"Wojskowa Rada Ocalenia Narodowego",,01486,,,,,16408581,,,,,,,,,,,
"Wokół Nas",,01487,,,,,16408582,,,,,,,16406844,,,,"s. l.|Gliwice"
"Wokół Nas Głos Śląsko-Dąbrowski",,01488,,,,,16408583,,,,,,,16406845,,,,Gliwice
Wola,,01489,,,,,16408584,,,,,,,16406846,,,,Warszawa
"Wolna Druk. im. A. Heydla",,01490,,,,,16408585,,,,,,,16406847,,,,"s. l.|Warszawa|Warsz."
"Wolna Druk. im. Józefa Piłsudskiego",,01491,,,,,16408586,,,,,,,16406848,,,,"s. l."
"Wolna Druk. Stoczni Gdańskiej",,01492,,,,,16408587,,,,,,,16406849,,,,Gdań.
"Wolna Drukarenka Portowców Gdyńskich",,01493,,,,,16408588,,,,,,,16406850,,,,Gdańsk
"Wolna Drukarnia im. Józefa Piłsudskiego",,01494,,,,,16408589,,,,,,,16406851,,,,Uherce
"Wolna Drukarnia Stoczni Gdańskiej",,01495,,,,,16408590,,,,,,,16406852,,,,Gdańsk
"Wolna Drukarnia Wałkowa",,01496,,,,,16408591,,,,,,,16406853,,,,Warsz.
"Wolna Drukarnia Wałkowa ""Gryps""",,01497,,,,,16408592,,,,,,,16406854,,,,Szczecin
"Wolna Spółka Wydawnicza",,01498,,,,,16408593,,,,,,,16406855,,,,Lublin
"Wolna Wałkowo-Bębnowa Druk. Polowa im. J. P.",,01499,,,,,16408594,,,,,,,16406856,,,,"Warsz.|s. n.|Warsz]."
"Wolna Wałkowo-Bębnowa Druk. Polowa im. J. P.|Wolna Wałkowo-Bębnowa Druk. Polowa im. J.P.|Wolna Wałkowo Bębnowa Druk. Polowa im. J. P.",,01500,,,,,16408595,,,,,,,16406857,,,,"Warsz.|s. l."
"Wolna Wszechnica Pracownicza",,01501,,,,,16408596,,,,,,,,,,,
"Wolne Pismo ""Most""|Wolne Pismo ""Most"" Berno Instytut Spraw Międzynarodowych",,01502,,,,,16408597,,,,,,,16406858,,,,Warszawa
"Wolne Słowo",,01503,,,,,16408598,,,,,,,16406859,,,,Kielce
"Wolne Słowo",,01504,,,,,16408599,,,,,,,16406860,,,,Toruń
"Wolne Słowo",,01505,,,,,16408600,,,,,,,,,,,
"Wolne Wydaw. Polowe im. Stanisława Brzozowskiego",,01506,,,,,16408601,,,,,,,16406861,,,,"S. l."
"Wolne Zakłady Wydawnicze Drukarnia nr 1 im. płk. Czesława Mączyńskiego",,01507,,,,,16408602,,,,,,,16406862,,,,Warszawa
"Wolni i Solidarni",,01508,,,,,16408603,,,,,,,16406863,,,,Warszawa
Wolność,,01509,,,,,16408604,,,,,,,16406864,,,,Warszawa
Wolność,,01510,,,,,16408605,,,,,,,16406865,,,,Kraków
"Wolność-Sprawiedliwość-Niepodległość|Wolność - Sprawiedliwość - Niepodległość",,01511,,,,,16408606,,,,,,,,,,,
"Wolność-Sprawiedliwość-Niepodległość|Wolność, Sprawiedliwość, Niepodległość",,01512,,,,,16408607,,,,,,,16406866,,,,Warszawa
"Wolność i Niezawisłość",,01513,,,,,16408608,,,,,,,16406867,,,,"S. l."
"Wolność i Pokój",,01514,,,,,16408609,,,,,,,16406868,,,,Wrocław
"Wolność, Równość, Niepodległość",,01515,,,,,16408610,,,,,,,16406869,,,,Warszawa
"Wolny Polak",,01516,,,,,16408611,,,,,,,16406870,,,,"S. l."
"Wolny Warsztat Wydawniczy",,01517,,,,,16408612,,,,,,,16406871,,,,Lublin
"WOP. Oddział Lewa Podmiejska nakł. ""Robotnika""",,01518,,,,,16408613,,,,,,,16406872,,,,Warszawa
"WOW [Wojenna Oficyna Wydawnicza]",,01519,,,,,16408614,,,,,,,16406873,,,,Warszawa
"WP [Wydaw. Polskie]",,01520,,,,,16408615,,,,,,,16406874,,,,"Poznań|S. l."
"WP Wydaw. Polskie",,01521,,,,,16408616,,,,,,,16406875,,,,"S. l."
"WR ""Solidarności""|WR ""Solidarność"". RM",,01522,,,,,16408617,,,,,,,16406876,,,,Warszawa
Wrocław,,01523,,,,,16408618,,,,,,,16406877,,,,Wrocław
"WS KOS - Wydaw. Społeczne KOS ON [Oświata Niezależna]",,01524,,,,,16408619,,,,,,,16406878,,,,Warszawa
WSI,,01525,,,,,16408620,,,,,,,16406879,,,,"s. l."
WSI,,01526,,,,,16408621,,,,,,,16406880,,,,Radom
WSM,,01527,,,,,16408622,,,,,,,16406881,,,,Gdynia
WSN,,01528,,,,,16408623,,,,,,,16406882,,,,Warszawa
"WSN - Wolność-Sprawiedliwość-Niepodległość|WSN - Wolność-Sprawiedliwość- Niepodległość|WSN - Wolność-Sprawiedliwość -Niepodległość|WSN [Wolność-Sprawiedliwość -Niepodległość]",,01529,,,,,16408624,,,,,,,,,,,
"WSN ""Rytm""",,01530,,,,,16408625,,,,,,,16406883,,,,Warszawa
"WSP [Wszechnica Społeczno-Polityczna] ""Życie""",,01531,,,,,16408626,,,,,,,16406884,,,,Kraków
"Wspólnota Wolność i Pokój",,01532,,,,,16408627,,,,,,,16406885,,,,"S. l."
WSW,,01533,,,,,16408628,,,,,,,16406886,,,,"s. l."
"Wszechnica Ludowa",,01534,,,,,16408629,,,,,,,16406887,,,,Lublin
"Wszechnica Społeczno-Polityczna",,01535,,,,,16408630,,,,,,,16406888,,,,Kraków
"Wszechnica Związkowa",,01536,,,,,16408631,,,,,,,16406889,,,,Warszawa
"Wszechnica Związkowa NSRR ""Solidarność"" Regionu Świętokrzyskiego",,01537,,,,,16408632,,,,,,,16406890,,,,Kielce
"Wszechnica Związkowa przy Międzyzakładowym Komitecie Założycielskim NSZZ [Niezależnego Samorządnego Związku Zawodowego] ""Solidarność"" Regionu Środkowo-Wschodniego|Wszechnica Związkowa przy MKZ NSZZ [Międzyzakładowym Komitecie Założycielskim Niezależnego Samorządnego Związku Zawodowego] ""Solidarność""",,01538,,,,,16408633,,,,,,,16406891,,,,Lublin
"WTO [Wydaw. Trzeci Obieg]",,01539,,,,,16408634,,,,,,,16406892,,,,Kraków
WW,,01540,,,,,16408635,,,,,,,16406893,,,,Lub.
"WW - Wydaw. Wiejskie-Wszechnica Związkowa NSZZ RI - Niezależny Samorządny Związek Zawodowy Rolników Indywidualnych ""Solidarność""",,01541,,,,,16408636,,,,,,,16406894,,,,Lublin
"Wydano nakładem Solidarności Polsko-Czechosłowackiej",,01542,,,,,16408637,,,,,,,16406895,,,,Wrocław
"Wydaw. ""6 Sierpnia""",,01543,,,,,16408638,,,,,,,16406896,,,,Kraków
"Wydaw. ""Biuletynu FSC Lublin""",,01544,,,,,16408639,,,,,,,16406897,,,,Lublin
"Wydaw. ""Czarciego Licha""",,01545,,,,,16408640,,,,,,,16406898,,,,Warszawa
"Wydaw. ""Kierunku""",,01546,,,,,16408641,,,,,,,16406899,,,,"S. l."
"Wydaw. ""Kontaktów""",,01547,,,,,16408642,,,,,,,16406900,,,,Gdańsk
"Wydaw. ""Krzyża Nowohuckiego""|Wydaw. ""Krzyża Nowohuckiego"" przy współpr. KOS [Krakowskiej Oficyny Studentów]",,01548,,,,,16408643,,,,,,,16406901,,,,Kraków
"Wydaw. ""Propozycji i Dyskusji""",,01549,,,,,16408644,,,,,,,16406902,,,,Łódź
"Wydaw. ""Solidarności Walczącej""",,01550,,,,,16408645,,,,,,,16406903,,,,Gdańsk
"Wydaw. ""Wywrotowca""",,01551,,,,,16408646,,,,,,,16406904,,,,Lublin
"Wydaw. ""Z""",,01552,,,,,16408647,,,,,,,16406905,,,,"S. l."
"Wydaw. */*",,01553,,,,,16408648,,,,,,,16406906,,,,"S. l."
"Wydaw. 11-go Listopada",,01554,,,,,16408649,,,,,,,16406907,,,,Warszawa
"Wydaw. 19 Października",,01555,,,,,16408650,,,,,,,16406908,,,,Warszawa
"Wydaw. Akademickiej Grupy Oporu Politechniki Śląskiej",,01556,,,,,16408651,,,,,,,16406909,,,,Gliwice
"Wydaw. Alternatywy Demokratycznej",,01557,,,,,16408652,,,,,,,16406910,,,,Wrocław
"Wydaw. Bibliotek Narodowych|Wydaw. Biblioteki Narodowej [i. e. Bibliotek Narodowych]",,01558,,,,,16408653,,,,,,,16406911,,,,Warszawa
"Wydaw. Centrum Informacyjnego NZS UAM [Niezależnego Zrzeszenia Studentów Uniwersytetu Adama Mickiewicza]|Wydaw. Centrum Informacyjnego NZS UAM [Niezależnego Zrzeszenia Studentów Uniwersytetu im. Adama Mickiewicza]|Wydaw. CI NZS UAM",,01559,,,,,16408654,,,,,,,16406912,,,,Poznań
"Wydaw. Dobra Powszedniego",,01560,,,,,16408655,,,,,,,16406913,,,,Warszawa
"Wydaw. Edukacji Narodowej",,01561,,,,,16408656,,,,,,,16406914,,,,"S. l."
"Wydaw. F.Z.",,01562,,,,,16408657,,,,,,,16406915,,,,"S. l."
"Wydaw. Federacji Młodzieży Walczącej",,01563,,,,,16408658,,,,,,,16406916,,,,Gdynia
"Wydaw. Federacji Młodzieży Walczącej|Wydaw. FMW [Federacji Młodzieży Walczącej]",,01564,,,,,16408659,,,,,,,16406917,,,,Gdańsk
"Wydaw. G[rup] O[poru] ""Solidarni""|Wydaw. Grup oporu ""Solidarni""|Wydaw. Grup Oporu ""Solidarni""",,01565,,,,,16408660,,,,,,,16406918,,,,Warszawa
"Wydaw. Gdańskie|Wydaw. Gdańskie Wydaw. Szkoleń Związkowych NSZZ",,01566,,,,,16408661,,,,,,,16406919,,,,Gdańsk
"Wydaw. Górnośląskie",,01567,,,,,16408662,,,,,,,16406920,,,,Katowice
"Wydaw. Grup Politycznych|Wydaw. Grup Politycznych nakł. Grupy Emanuela Goldsteina",,01568,,,,,16408663,,,,,,,16406921,,,,Warszawa
"Wydaw. Historyczne",,01569,,,,,16408664,,,,,,,16406922,,,,Warszawa
"Wydaw. I KZD [Krajowego Zjazdu Delegatów]",,01570,,,,,16408665,,,,,,,16406923,,,,Warszawa
"Wydaw. im Olofa Palme. Oddział Lewa Podmiejska nakł. Grupy Politycznej ""Robotnik""",,01571,,,,,16408666,,,,,,,16406924,,,,Warszawa
"Wydaw. im. 11 Listopada",,01572,,,,,16408667,,,,,,,16406925,,,,Łódź
"Wydaw. im. 31 Sierpnia'80",,01573,,,,,16408668,,,,,,,16406926,,,,Warszawa
"Wydaw. im. G. Orwella",,01574,,,,,16408669,,,,,,,16406927,,,,Warszawa
"Wydaw. im. G[rzegorza] Przemyka|Wydaw. im. Grzegorza Przemyka",,01575,,,,,16408670,,,,,,,16406928,,,,Siedlce
"Wydaw. im. gen. E. Fieldorfa|Wydaw. im. gen. E. Nila-Fieldorfa|Wydaw. im. gen. Nila Fieldorfa|Wydaw. im. Gen. Nila Fieldorfa",,01576,,,,,16408671,,,,,,,16406929,,,,Warszawa
"Wydaw. im. J[erzego] Łojka|Wydaw. im. Jerzego Łojka",,01577,,,,,16408672,,,,,,,16406930,,,,Warszawa
"Wydaw. im. K. Michalczyka",,01578,,,,,16408673,,,,,,,16406931,,,,Wrocław
"Wydaw. im. Kaprala Wałęsy|Wydaw. im. Kaprala Wałęsy, ul. Prawdziwego Wojska Polskiego Drukarnia Salonowa Ursyna Niemcewicza",,01579,,,,,16408674,,,,,,,16406932,,,,Warszawa
"Wydaw. im. Kardynała Wyszyńskiego",,01580,,,,,16408675,,,,,,,16406933,,,,Puławy
"Wydaw. im. Kardynała Wyszyńskiego",,01581,,,,,16408676,,,,,,,16406934,,,,Miętne
"Wydaw. im. Konstytucji 3-go Maja|Wydaw. im. Konstytucji 3-Maja|Wydaw. im. Konstytucji 3 Maja",,01582,,,,,16408677,,,,,,,16406935,,,,Warszawa
"Wydaw. im. Konstytucji 3 Maja",,01583,,,,,16408678,,,,,,,16406936,,,,Łódź
"Wydaw. im. ks. Sylwestra Zycha",,01584,,,,,16408679,,,,,,,16406937,,,,Warszawa
